ENTITY_TYPE,ENTITY_ID,LEFT_TABLE,LEFT_KEY,RIGHT_TABLE,RIGHT_KEY,NOTE
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100438,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100446,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100469,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100488,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100543,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100565,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100572,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100593,
operator,operator:OP-011,faa_master,48WP|M4197-68,ntsb_events,19830407X55638,
operator,operator:OP-011,faa_master,48WP|M4197-68,ntsb_events,19990629X92012,
operator,operator:OP-011,faa_master,48WP|M4197-68,ntsb_events,20040507X67563,
operator,operator:OP-011,faa_master,48WP|M4197-68,ntsb_events,20120506X29099,
operator,operator:OP-011,faa_master,48WP|M4197-68,ntsb_events,20220602X39602,
operator,operator:OP-011,faa_master,48WP|M4197-68,ntsb_events,20230224X86095,
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1501574,operator_name_variant
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1502540,operator_name_variant
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1507124,operator_name_variant
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1509866,operator_name_variant
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1510358,operator_name_variant
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1516474,
operator,operator:OP-012,faa_master,71385|B2406-38,asrs_reports,1518216,operator_name_variant
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100008,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100043,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100120,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100138,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100169,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100177,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100186,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100192,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100247,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100254,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100263,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100287,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100307,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100313,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100335,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100344,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100361,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100376,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100416,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100418,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100498,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100499,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100500,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100509,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100517,
operator,operator:OP-012,faa_master,71385|B2406-38,maintenance_erp,WO-100554,
operator,operator:OP-012,faa_master,71385|B2406-38,ntsb_events,19960401X13077,
operator,operator:OP-012,faa_master,71385|B2406-38,ntsb_events,20121021X77075,
operator,operator:OP-012,faa_master,71385|B2406-38,ntsb_events,20130604X93291,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1502495,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1502678,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1505839,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1506206,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1506373,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1513553,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1513969,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1514962,
operator,operator:OP-013,faa_master,5288J|17268493,asrs_reports,1516727,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100071,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100087,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100096,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100101,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100129,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100131,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100181,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100201,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100221,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100224,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100226,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100242,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100274,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100286,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100293,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100312,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100314,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100330,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100334,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100371,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100384,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100388,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100399,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100473,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100482,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100506,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100529,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100541,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100547,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100563,
operator,operator:OP-013,faa_master,5288J|17268493,maintenance_erp,WO-100573,
operator,operator:OP-013,faa_master,5288J|17268493,ntsb_events,19950612X29285,
operator,operator:OP-013,faa_master,5288J|17268493,ntsb_events,20090325X88209,
operator,operator:OP-013,faa_master,5288J|17268493,ntsb_events,20210902X21489,
operator,operator:OP-013,faa_master,5288J|17268493,ntsb_events,20220930X14694,
operator,operator:OP-013,faa_master,5288J|17268493,ntsb_events,20250302X81729,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1500314,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1501170,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1504062,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1510886,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1513239,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1515248,
operator,operator:OP-014,faa_master,567AZ|28-1974519,asrs_reports,1516121,
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,1229X|5188,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,1318A|C3791-55,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,6588J|17224486,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,812TP|E1591-56,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,937VZ|A123-23,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,93YP|C4352-99,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,9604K|17229149,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,faa_master,987SN|G5905-26,registry_spelling_variant
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100007,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100012,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100029,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100034,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100070,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100073,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100079,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100098,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100150,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100151,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100157,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100159,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100172,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100179,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100206,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100208,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100265,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100271,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100366,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100398,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100408,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100412,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100421,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100427,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100431,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100458,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100464,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100470,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100494,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100538,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100542,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100583,
operator,operator:OP-014,faa_master,567AZ|28-1974519,maintenance_erp,WO-100596,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,19920130X46093,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20040721X53758,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20100503X35753,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20150125X58267,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20160329X65362,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20171024X39165,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20190903X66612,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20201020X78745,
operator,operator:OP-014,faa_master,567AZ|28-1974519,ntsb_events,20241110X85406,
operator,operator:OP-015,faa_master,35VE|17242768,asrs_reports,1511761,
operator,operator:OP-015,faa_master,35VE|17242768,asrs_reports,1513716,
operator,operator:OP-015,faa_master,35VE|17242768,asrs_reports,1514653,
operator,operator:OP-015,faa_master,35VE|17242768,asrs_reports,1517847,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100028,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100053,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100077,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100136,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100143,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100202,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100235,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100255,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100278,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100283,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100356,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100357,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100381,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100393,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100410,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100444,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100535,
operator,operator:OP-015,faa_master,35VE|17242768,maintenance_erp,WO-100588,
operator,operator:OP-015,faa_master,35VE|17242768,ntsb_events,20050511X30453,
operator,operator:OP-015,faa_master,35VE|17242768,ntsb_events,20090814X51916,
operator,operator:OP-015,faa_master,35VE|17242768,ntsb_events,20110804X48114,
operator,operator:OP-015,faa_master,35VE|17242768,ntsb_events,20120309X55480,
operator,operator:OP-015,faa_master,35VE|17242768,ntsb_events,20151115X53191,
operator,operator:OP-016,faa_master,83339|17241816,asrs_reports,1500920,
operator,operator:OP-016,faa_master,83339|17241816,asrs_reports,1501628,
operator,operator:OP-016,faa_master,83339|17241816,asrs_reports,1506125,
operator,operator:OP-016,faa_master,83339|17241816,asrs_reports,1509896,
operator,operator:OP-016,faa_master,83339|17241816,asrs_reports,1512152,
operator,operator:OP-016,faa_master,83339|17241816,asrs_reports,1517340,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100038,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100160,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100222,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100337,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100362,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100373,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100375,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100424,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100455,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100461,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100490,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100528,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100533,
operator,operator:OP-016,faa_master,83339|17241816,maintenance_erp,WO-100589,
operator,operator:OP-016,faa_master,83339|17241816,ntsb_events,20151029X30901,
operator,operator:OP-016,faa_master,83339|17241816,ntsb_events,20170928X45150,
operator,operator:OP-016,faa_master,83339|17241816,ntsb_events,20210528X57107,
operator,operator:OP-016,faa_master,83339|17241816,ntsb_events,20250504X22574,
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1504657,operator_name_variant
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1506494,
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1508401,operator_name_variant
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1509559,operator_name_variant
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1509631,
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1510806,
operator,operator:OP-017,faa_master,408GE|12620,asrs_reports,1513935,operator_name_variant
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100047,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100102,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100116,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100146,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100164,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100170,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100233,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100239,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100302,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100317,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100380,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100400,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100436,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100439,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100452,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100544,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100545,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100553,
operator,operator:OP-017,faa_master,408GE|12620,maintenance_erp,WO-100575,
operator,operator:OP-017,faa_master,408GE|12620,ntsb_events,19921101X70365,
operator,operator:OP-017,faa_master,408GE|12620,ntsb_events,19971208X61567,
operator,operator:OP-017,faa_master,408GE|12620,ntsb_events,20071204X59525,
operator,operator:OP-017,faa_master,408GE|12620,ntsb_events,20220627X15020,
operator,operator:OP-018,faa_master,285QF|C3194-82,asrs_reports,1501885,
operator,operator:OP-018,faa_master,285QF|C3194-82,asrs_reports,1503022,
operator,operator:OP-018,faa_master,285QF|C3194-82,asrs_reports,1507149,
operator,operator:OP-018,faa_master,285QF|C3194-82,asrs_reports,1513854,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100006,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100015,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100019,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100022,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100125,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100147,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100285,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100321,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100329,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100374,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100406,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100413,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100510,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100523,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100552,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100569,
operator,operator:OP-018,faa_master,285QF|C3194-82,maintenance_erp,WO-100592,
operator,operator:OP-018,faa_master,285QF|C3194-82,ntsb_events,20190916X56016,
operator,operator:OP-019,faa_master,7363H|4277,asrs_reports,1503138,operator_name_variant
operator,operator:OP-019,faa_master,7363H|4277,asrs_reports,1510100,
operator,operator:OP-019,faa_master,7363H|4277,asrs_reports,1512375,operator_name_variant
operator,operator:OP-019,faa_master,7363H|4277,asrs_reports,1512443,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100103,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100123,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100155,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100166,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100184,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100185,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100228,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100232,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100257,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100262,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100269,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100275,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100280,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100281,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100319,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100347,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100354,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100358,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100385,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100442,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100481,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100526,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100578,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100584,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100587,
operator,operator:OP-019,faa_master,7363H|4277,maintenance_erp,WO-100590,
operator,operator:OP-019,faa_master,7363H|4277,ntsb_events,20210301X12830,
operator,operator:OP-019,faa_master,7363H|4277,ntsb_events,20230427X76320,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1500519,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1506599,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1507028,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1508528,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1510635,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1514886,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1515338,
operator,operator:OP-020,faa_master,2615Z|17271537,asrs_reports,1517293,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100032,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100058,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100076,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100107,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100113,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100156,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100268,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100368,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100390,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100404,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100420,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100443,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100514,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100530,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100555,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100574,
operator,operator:OP-020,faa_master,2615Z|17271537,maintenance_erp,WO-100586,
operator,operator:OP-020,faa_master,2615Z|17271537,ntsb_events,20040608X15856,
operator,operator:OP-020,faa_master,2615Z|17271537,ntsb_events,20140623X22104,
operator,operator:OP-020,faa_master,2615Z|17271537,ntsb_events,20210121X40219,
operator,operator:OP-020,faa_master,2615Z|17271537,ntsb_events,20241208X33100,
operator,operator:OP-021,faa_master,338LT|L5790-66,asrs_reports,1502453,
operator,operator:OP-021,faa_master,338LT|L5790-66,asrs_reports,1504432,
operator,operator:OP-021,faa_master,338LT|L5790-66,asrs_reports,1505827,
operator,operator:OP-021,faa_master,338LT|L5790-66,asrs_reports,1510274,
operator,operator:OP-021,faa_master,338LT|L5790-66,asrs_reports,1513687,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100011,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100024,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100033,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100061,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100133,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100140,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100141,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100168,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100220,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100328,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100365,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100417,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100428,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100466,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100537,
operator,operator:OP-021,faa_master,338LT|L5790-66,maintenance_erp,WO-100557,
operator,operator:OP-021,faa_master,338LT|L5790-66,ntsb_events,20040617X88329,
operator,operator:OP-021,faa_master,338LT|L5790-66,ntsb_events,20120818X80144,
operator,operator:OP-021,faa_master,338LT|L5790-66,ntsb_events,20180809X38702,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1500059,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1505913,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1506052,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1506860,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1510793,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1512478,
operator,operator:OP-022,faa_master,9311S|J8125-82,asrs_reports,1513295,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100017,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100046,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100083,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100188,
