id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,phone,email,address,contact,tags,source_url
ch/bundesrat-eidgenoessisches-finanzdepartement-staatssekretariat-fuer-internationale-finanzfragen-direktionsstab-geschaeftsprozesse,Bundesrat - Eidgenössisches Finanzdepartement - Staatssekretariat für internationale Finanzfragen - Direktionsstab - Geschäftsprozesse,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-staatssekretariat-fuer-internationale-finanzfragen-direktionsstab,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Geschaeftsprozesse,ou=Direktionsstab,ou=Staatsekr.+fuer+internat.+Finanzfragen,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Geschaeftsprozesse,ou=Direktionsstab,ou=Staatsekr.+fuer+internat.+Finanzfragen,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-staatssekretariat-fuer-internationale-finanzfragen-direktionsstab-ressourcen,Bundesrat - Eidgenössisches Finanzdepartement - Staatssekretariat für internationale Finanzfragen - Direktionsstab - Ressourcen,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-staatssekretariat-fuer-internationale-finanzfragen-direktionsstab,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Ressourcen,ou=Direktionsstab,ou=Staatsekr.+fuer+internat.+Finanzfragen,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Bundesgasse 3 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Ressourcen,ou=Direktionsstab,ou=Staatsekr.+fuer+internat.+Finanzfragen,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-staatssekretariat-fuer-internationale-finanzfragen-direktionsstab-kommunikation,Bundesrat - Eidgenössisches Finanzdepartement - Staatssekretariat für internationale Finanzfragen - Direktionsstab - Kommunikation,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-staatssekretariat-fuer-internationale-finanzfragen-direktionsstab,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Kommunikation,ou=Direktionsstab,ou=Staatsekr.+fuer+internat.+Finanzfragen,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Bundesgasse 3 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Kommunikation,ou=Direktionsstab,ou=Staatsekr.+fuer+internat.+Finanzfragen,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB,ISB,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,info@isb.admin.ch,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-melde-und-analysestelle-informationssicherung-melani-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - Melde- und Analysestelle Informationssicherung (MELANI),und Analysestelle Informationssicherung (MELANI),,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Melde-u.Analysest.Inf.Sicherung+(MELANI),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Melde-u.Analysest.Inf.Sicherung+(MELANI),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-geschaeftsstelle-e-government-schweiz-egov-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - Geschäftsstelle E-Government Schweiz (EGOV),Government Schweiz (EGOV),,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Geschaeftsst.E-Government+Schweiz+(EGOV),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Geschaeftsst.E-Government+Schweiz+(EGOV),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ressourcen-isb-r-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - Ressourcen ISB (R),,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Ressourcen+ISB+(R),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Ressourcen+ISB+(R),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-finanzen-und-controlling-fc-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Finanzen und -Controlling (FC),Controlling (FC),,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Finanzen+und+-Controlling+(FC),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Finanzen+und+-Controlling+(FC),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Standarddienste und Supportprozesse (SD),Standarddienste und Supportprozesse (SD),,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-sd-datenkommunikation,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Standarddienste und Supportprozesse (SD) - SD Datenkommunikation,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=SD+Datenkommunikation,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=SD+Datenkommunikation,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-bueroautomation-ucc-sd-sprachkommunikation,"Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Standarddienste und Supportprozesse (SD) - Büroautomation/UCC, SD Sprachkommunikation",,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Bueroautom.-UCC-SD+Sprachkommunikation,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Bueroautom.-UCC-SD+Sprachkommunikation,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-infrastruktur-und-sicherheit,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Standarddienste und Supportprozesse (SD) - Infrastruktur und Sicherheit,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Infrastruktur+und+Sicherheit,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Infrastruktur+und+Sicherheit,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-koordination-ikt-einsatz-supportprozesse,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Standarddienste und Supportprozesse (SD) - Koordination IKT-Einsatz Supportprozesse,Einsatz Supportprozesse,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-standarddienste-und-supportprozesse-sd-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Koord.+IKT-Einsatz+Supportprozesse,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Koord.+IKT-Einsatz+Supportprozesse,ou=IKT-Standarddienste+u.Supportproz.+(SD),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-sicherheit-sec-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Sicherheit (SEC),Sicherheit (SEC),,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Sicherheit+(SEC),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Sicherheit+(SEC),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb-ikt-planung-und-steuerung-ps-,Bundesrat - Eidgenössisches Finanzdepartement - Informatiksteuerungsorgan des Bundes ISB - Leitung ISB - IKT-Planung und -Steuerung (PS),Steuerung (PS),,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-informatiksteuerungsorgan-des-bundes-isb-leitung-isb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Planung+und+-Steuerung+(PS),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 59 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=IKT-Planung+und+-Steuerung+(PS),ou=Leitung+ISB,ou=Informatiksteuerungsorgan+des+Bundes+ISB,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl - EVZ und Dublin,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Quellenweg 6 3003 Bern-Wabern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin-dublin-office-1,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl - EVZ und Dublin - Dublin Office 1,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Dublin+Office+1,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Quellenweg 6 3003 Bern-Wabern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Dublin+Office+1,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin-dublin-office-2,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl - EVZ und Dublin - Dublin Office 2,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Dublin+Office+2,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Quellenweg 6 3003 Bern-Wabern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Dublin+Office+2,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin-evz-altstaetten,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl - EVZ und Dublin - EVZ Altstätten,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+Altstaetten,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Bleichemühlistrasse 6 9450 Altstätten,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+Altstaetten,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin-evz-basel,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl - EVZ und Dublin - EVZ Basel,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+Basel,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Freiburgerstrasse 50 4057 Basel,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+Basel,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin-evz-chiasso,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl - EVZ und Dublin - EVZ Chiasso,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-evz-und-dublin,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+Chiasso,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Via 1° Agosto 6830 Chiasso,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+Chiasso,ou=EVZ+und+Dublin,ou=Asyl,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
